RecordNumber,Zipcode,ZipCodeType,City,State,Lat,Long,Country
4441,4463,STANDARD,MEDFORD,ME,45.25,-68.98,US
4442,4463,STANDARD,ORNEVILLE TWP,ME,45.25,-68.98,US
4443,4258,STANDARD,MINOT,ME,44.08,-70.32,US
4445,4259,STANDARD,MONMOUTH,ME,44.23,-70.01,US
4446,4951,STANDARD,MONROE,ME,44.61,-69.01,US
4447,4464,STANDARD,MONSON,ME,45.28,-69.5,US
4448,4760,STANDARD,MONTICELLO,ME,46.3,-67.84,US
4450,4952,STANDARD,MORRILL,ME,44.44,-69.14,US
4451,4952,STANDARD,BELMONT,ME,44.44,-69.14,US
4452,4660,STANDARD,MOUNT DESERT,ME,44.31,-68.36,US
4453,4660,STANDARD,OTTER CREEK,ME,44.31,-68.36,US
4454,4352,STANDARD,MOUNT VERNON,ME,44.5,-69.98,US
4455,4352,STANDARD,MT VERNON,ME,44.5,-69.98,US
4456,4055,STANDARD,NAPLES,ME,43.97,-70.6,US
4457,4553,STANDARD,NEWCASTLE,ME,44.03,-69.53,US
4459,4260,STANDARD,NEW GLOUCESTER,ME,43.96,-70.28,US
4460,4260,STANDARD,NEW GLOUCESTR,ME,43.96,-70.28,US
4461,4554,STANDARD,NEW HARBOR,ME,43.85,-69.5,US
4462,4558,STANDARD,PEMAQUID,ME,43.89,-69.52,US
4463,4558,STANDARD,NEW HARBOR,ME,43.89,-69.52,US
4464,4953,STANDARD,NEWPORT,ME,44.83,-69.26,US
4465,4261,STANDARD,NEWRY,ME,44.48,-70.78,US
4466,4261,STANDARD,UPTON,ME,44.48,-70.78,US
4467,4955,STANDARD,NEW SHARON,ME,44.63,-70.01,US
4468,4762,STANDARD,NEW SWEDEN,ME,46.94,-68.12,US
4469,4956,STANDARD,NEW VINEYARD,ME,44.8,-70.12,US
4470,4555,STANDARD,NOBLEBORO,ME,44.07,-69.48,US
4471,4957,STANDARD,NORRIDGEWOCK,ME,44.71,-69.79,US
4472,4957,STANDARD,MERCER,ME,44.71,-69.79,US
4473,4958,STANDARD,NORTH ANSON,ME,44.95,-69.94,US
4474,4958,STANDARD,EMBDEN,ME,44.95,-69.94,US
4475,3906,STANDARD,NORTH BERWICK,ME,43.3,-70.73,US
4476,3906,STANDARD,N BERWICK,ME,43.3,-70.73,US
4477,3906,STANDARD,NO BERWICK,ME,43.3,-70.73,US
4482,4556,STANDARD,EDGECOMB,ME,43.95,-69.63,US
4483,4853,STANDARD,NORTH HAVEN,ME,44.15,-68.86,US
4484,4265,STANDARD,NORTH MONMOUTH,ME,44.27,-70.05,US
4485,4265,STANDARD,N MONMOUTH,ME,44.27,-70.05,US
4489,4961,STANDARD,NEW PORTLAND,ME,45.01,-70.08,US
4490,4961,STANDARD,CARRYING PLACE TOWN TWP,ME,45.01,-70.08,US
4491,4961,STANDARD,CARYNG PL TWP,ME,45.01,-70.08,US
4492,4961,STANDARD,DEAD RIVER TWP,ME,45.01,-70.08,US
4493,4961,STANDARD,DEAD RVR TWP,ME,45.01,-70.08,US
4494,4961,STANDARD,HIGHLAND PLT,ME,45.01,-70.08,US
4495,4961,STANDARD,LEXINGTON TWP,ME,45.01,-70.08,US
4496,4961,STANDARD,N NEW PORTLAND,ME,45.01,-70.08,US
4497,4961,STANDARD,N NEW PORTLND,ME,45.01,-70.08,US
4498,4961,STANDARD,NORTH NEW PORTLAND,ME,45.01,-70.08,US
4499,4961,STANDARD,PIERCE POND,ME,45.01,-70.08,US
4500,4961,STANDARD,PIERCE POND TWP,ME,45.01,-70.08,US
4501,4664,STANDARD,SULLIVAN,ME,44.53,-68.15,US
4502,4664,STANDARD,N SULLIVAN,ME,44.53,-68.15,US
4503,4664,STANDARD,NORTH SULLIVAN,ME,44.53,-68.15,US
4505,4962,STANDARD,NORTH VASSALBORO,ME,44.48,-69.56,US
4506,4962,STANDARD,N VASSALBORO,ME,44.48,-69.56,US
4507,4061,STANDARD,NORTH WATERBORO,ME,43.63,-70.73,US
4508,4061,STANDARD,N WATERBORO,ME,43.63,-70.73,US
4511,4353,STANDARD,WHITEFIELD,ME,44.17,-69.62,US
4512,4062,STANDARD,WINDHAM,ME,43.79,-70.4,US
4515,4268,STANDARD,NORWAY,ME,44.21,-70.55,US
4516,4763,STANDARD,OAKFIELD,ME,46.09,-68.15,US
4517,4963,STANDARD,OAKLAND,ME,44.55,-69.71,US
4518,4963,STANDARD,ROME,ME,44.55,-69.71,US
4519,3907,STANDARD,OGUNQUIT,ME,43.24,-70.59,US
4521,4064,STANDARD,OLD ORCHARD BEACH,ME,43.52,-70.38,US
4522,4064,STANDARD,OLD ORCHD BCH,ME,43.52,-70.38,US
4523,4468,STANDARD,OLD TOWN,ME,44.95,-68.73,US
4524,4468,STANDARD,ALTON,ME,44.95,-68.73,US
4525,4468,STANDARD,ARGYLE TWP,ME,44.95,-68.73,US
4526,4468,STANDARD,INDIAN ISLAND,ME,44.95,-68.73,US
4529,4471,STANDARD,ORIENT,ME,45.81,-67.84,US
4530,4471,STANDARD,AMITY,ME,45.81,-67.84,US
4531,4471,STANDARD,CARY PLT,ME,45.81,-67.84,US
4532,4471,STANDARD,NORTH AMITY,ME,45.81,-67.84,US
4533,4472,STANDARD,ORLAND,ME,44.57,-68.73,US
4536,4473,STANDARD,ORONO,ME,44.88,-68.68,US
4537,4474,STANDARD,ORRINGTON,ME,44.73,-68.82,US
4538,4066,STANDARD,ORRS ISLAND,ME,43.77,-69.96,US
4539,4854,STANDARD,OWLS HEAD,ME,44.08,-69.05,US
4540,4764,STANDARD,OXBOW,ME,46.41,-68.49,US
4541,4270,STANDARD,OXFORD,ME,44.14,-70.5,US
4542,4270,STANDARD,OTISFIELD,ME,44.14,-70.5,US
4543,4354,STANDARD,PALERMO,ME,44.4,-69.47,US
4544,4965,STANDARD,PALMYRA,ME,44.84,-69.35,US
4547,4475,STANDARD,PASSADUMKEAG,ME,45.18,-68.61,US
4548,4765,STANDARD,PATTEN,ME,45.99,-68.44,US
4549,4765,STANDARD,MOUNT CHASE,ME,45.99,-68.44,US
4550,4666,STANDARD,PEMBROKE,ME,44.95,-67.16,US
4551,4666,STANDARD,CHARLOTTE,ME,44.95,-67.16,US
4552,4476,STANDARD,PENOBSCOT,ME,44.46,-68.71,US
4553,4766,STANDARD,PERHAM,ME,46.84,-68.19,US
4554,4667,STANDARD,PERRY,ME,44.97,-67.07,US
4555,4667,STANDARD,PLEASANT POINT,ME,44.97,-67.07,US
4556,4667,STANDARD,PLEASANT PT,ME,44.97,-67.07,US
4557,4966,STANDARD,PHILLIPS,ME,44.82,-70.34,US
4558,4966,STANDARD,AVON,ME,44.82,-70.34,US
4559,4966,STANDARD,MADRID TWP,ME,44.82,-70.34,US
4560,4562,STANDARD,PHIPPSBURG,ME,43.82,-69.81,US
4561,4967,STANDARD,PITTSFIELD,ME,44.77,-69.38,US
4562,4969,STANDARD,PLYMOUTH,ME,44.76,-69.21,US
4563,4274,STANDARD,POLAND,ME,44.06,-70.39,US
4564,4274,STANDARD,POLAND SPRING,ME,44.06,-70.39,US
4565,4768,STANDARD,PORTAGE,ME,46.76,-68.47,US
4566,4768,STANDARD,PORTAGE LAKE,ME,46.76,-68.47,US
4568,4068,STANDARD,PORTER,ME,43.79,-70.93,US
4569,4101,STANDARD,PORTLAND,ME,43.66,-70.25,US
4570,4102,STANDARD,PORTLAND,ME,43.66,-70.25,US
4571,4103,STANDARD,PORTLAND,ME,43.66,-70.25,US
4573,4105,STANDARD,FALMOUTH,ME,43.72,-70.24,US
4574,4105,STANDARD,PORTLAND,ME,43.72,-70.24,US
4575,4105,STANDARD,FALMOUTH FORESIDE,ME,43.72,-70.24,US
4576,4106,STANDARD,SOUTH PORTLAND,ME,43.63,-70.28,US
4577,4106,STANDARD,PORTLAND,ME,43.63,-70.28,US
4578,4106,STANDARD,S PORTLAND,ME,43.63,-70.28,US
4579,4106,STANDARD,SO PORTLAND,ME,43.63,-70.28,US
4580,4107,STANDARD,CAPE ELIZABETH,ME,43.56,-70.2,US
4581,4107,STANDARD,CAPE COTTAGE,ME,43.56,-70.2,US
4582,4107,STANDARD,CAPE ELIZ,ME,43.56,-70.2,US
4583,4107,STANDARD,POND COVE,ME,43.56,-70.2,US
4584,4107,STANDARD,PORTLAND,ME,43.56,-70.2,US
4585,4108,STANDARD,PEAKS ISLAND,ME,43.66,-70.18,US
4586,4108,STANDARD,PORTLAND,ME,43.66,-70.18,US
4587,4109,STANDARD,PORTLAND,ME,43.66,-70.25,US
4588,4109,STANDARD,CUSHING IS,ME,43.66,-70.25,US
4589,4109,STANDARD,CUSHING ISLAND,ME,43.66,-70.25,US
4590,4109,STANDARD,DIAMOND COVE,ME,43.66,-70.25,US
4591,4109,STANDARD,DIAMOND IS,ME,43.66,-70.25,US
4592,4109,STANDARD,DIAMOND ISLAND,ME,43.66,-70.25,US
4593,4109,STANDARD,GREAT DIAMOND ISLAND,ME,43.66,-70.25,US
4594,4109,STANDARD,GRT DIA IS,ME,43.66,-70.25,US
4595,4109,STANDARD,LITTLE DIAMOND ISLAND,ME,43.66,-70.25,US
4596,4109,STANDARD,LTLE DIA IS,ME,43.66,-70.25,US
4597,4110,STANDARD,CUMBERLAND FORESIDE,ME,43.75,-70.2,US
4598,4110,STANDARD,CUMB FORESIDE,ME,43.75,-70.2,US
4599,4110,STANDARD,PORTLAND,ME,43.75,-70.2,US
4610,4069,STANDARD,POWNAL,ME,43.89,-70.18,US
4611,4769,STANDARD,PRESQUE ISLE,ME,46.68,-67.98,US
4614,4668,STANDARD,PRINCETON,ME,45.22,-67.57,US
4615,4668,STANDARD,BIG LAKE TWP,ME,45.22,-67.57,US
4616,4668,STANDARD,INDIAN TWP,ME,45.22,-67.57,US
4617,4669,STANDARD,PROSPECT HARBOR,ME,44.42,-68.03,US
4618,4669,STANDARD,PROSPECT HBR,ME,44.42,-68.03,US
4619,4970,STANDARD,RANGELEY,ME,44.96,-70.64,US
4620,4970,STANDARD,COPLIN PLT,ME,44.96,-70.64,US
4621,4970,STANDARD,DALLAS PLT,ME,44.96,-70.64,US
4622,4970,STANDARD,LANG TWP,ME,44.96,-70.64,US
4623,4970,STANDARD,SANDY RIVER PLT,ME,44.96,-70.64,US
4624,4970,STANDARD,SANDY RVR PLT,ME,44.96,-70.64,US
4625,4071,STANDARD,RAYMOND,ME,43.9,-70.47,US
4626,4071,STANDARD,FRYE ISLAND,ME,43.9,-70.47,US
4627,4355,STANDARD,READFIELD,ME,44.38,-69.96,US
4628,4357,STANDARD,RICHMOND,ME,44.08,-69.79,US
4629,4671,STANDARD,ROBBINSTON,ME,45.06,-67.16,US
4630,4841,STANDARD,ROCKLAND,ME,44.12,-69.13,US
4632,4856,STANDARD,ROCKPORT,ME,44.18,-69.07,US
4633,4478,STANDARD,ROCKWOOD,ME,45.67,-69.74,US
4634,4478,STANDARD,PITTSTN ACDMY,ME,45.67,-69.74,US
4635,4478,STANDARD,PITTSTON ACADEMY GRANT TWP,ME,45.67,-69.74,US
4636,4478,STANDARD,PLYMOUTH TWP,ME,45.67,-69.74,US
4637,4478,STANDARD,SEBOOMOOK TWP,ME,45.67,-69.74,US
4638,4478,STANDARD,TOMHEGAN TWP,ME,45.67,-69.74,US
4639,4564,STANDARD,ROUND POND,ME,43.91,-69.46,US
4640,4275,STANDARD,ROXBURY,ME,44.66,-70.59,US
4641,4275,STANDARD,BYRON,ME,44.66,-70.59,US
4642,4275,STANDARD,FRYE,ME,44.66,-70.59,US
4643,4276,STANDARD,RUMFORD,ME,44.54,-70.56,US
4644,4276,STANDARD,RUMFORD CENTER,ME,44.54,-70.56,US
4645,4276,STANDARD,RUMFORD CTR,ME,44.54,-70.56,US
4646,4276,STANDARD,RUMFORD POINT,ME,44.54,-70.56,US
4647,4280,STANDARD,SABATTUS,ME,44.11,-70.1,US
4648,4280,STANDARD,WALES,ME,44.11,-70.1,US
4649,4072,STANDARD,SACO,ME,43.53,-70.45,US
4650,4772,STANDARD,SAINT AGATHA,ME,47.24,-68.31,US
4651,4971,STANDARD,SAINT ALBANS,ME,44.91,-69.41,US
4652,4773,STANDARD,SAINT DAVID,ME,47.31,-68.22,US
4653,4774,STANDARD,SAINT FRANCIS,ME,47.17,-68.89,US
4654,4774,STANDARD,ALLAGASH,ME,47.17,-68.89,US
4657,4073,STANDARD,SANFORD,ME,43.44,-70.78,US
4658,4479,STANDARD,SANGERVILLE,ME,45.16,-69.35,US
4662,4074,STANDARD,SCARBOROUGH,ME,43.59,-70.33,US
4663,4074,STANDARD,PINE POINT,ME,43.59,-70.33,US
4664,4674,STANDARD,SEAL COVE,ME,44.3,-68.41,US
4666,4973,STANDARD,SEARSMONT,ME,44.36,-69.19,US
4667,4974,STANDARD,SEARSPORT,ME,44.46,-68.91,US
4670,4673,STANDARD,SARGENTVILLE,ME,44.32,-68.7,US
4671,4676,STANDARD,SEDGWICK,ME,44.3,-68.61,US
4672,4076,STANDARD,SHAPLEIGH,ME,43.54,-70.84,US
4673,4076,STANDARD,N SHAPLEIGH,ME,43.54,-70.84,US
4674,4076,STANDARD,NORTH SHAPLEIGH,ME,43.54,-70.84,US
4677,4776,STANDARD,SHERMAN,ME,45.81,-68.31,US
4678,4776,STANDARD,SHERMAN MILLS,ME,45.81,-68.31,US
4679,4776,STANDARD,SILVER RIDGE,ME,45.81,-68.31,US
4680,4776,STANDARD,SILVER RIDGE TWP,ME,45.81,-68.31,US
4681,4777,STANDARD,STACYVILLE,ME,45.89,-68.43,US
4682,4777,STANDARD,HERSEYTOWN TWP,ME,45.89,-68.43,US
4683,4777,STANDARD,HRSYTOWN TWP,ME,45.89,-68.43,US
4684,4777,STANDARD,SHERMAN STA,ME,45.89,-68.43,US
4685,4777,STANDARD,SHERMAN STATION,ME,45.89,-68.43,US
4686,4779,STANDARD,SINCLAIR,ME,47.16,-68.3,US
4687,4779,STANDARD,CROSS LAKE TWP,ME,47.16,-68.3,US
4688,4779,STANDARD,CROSS LKE TWP,ME,47.16,-68.3,US
4689,4976,STANDARD,SKOWHEGAN,ME,44.77,-69.71,US
4690,4976,STANDARD,CORNVILLE,ME,44.77,-69.71,US
4691,4978,STANDARD,SMITHFIELD,ME,44.63,-69.8,US
4692,4780,STANDARD,SMYRNA MILLS,ME,46.12,-68.16,US
4693,4780,STANDARD,HERSEY,ME,46.12,-68.16,US
4694,4780,STANDARD,MERRILL,ME,46.12,-68.16,US
4695,4780,STANDARD,MORO PLT,ME,46.12,-68.16,US
4696,4781,STANDARD,WALLAGRASS,ME,47.15,-68.57,US
4697,4781,STANDARD,SOLDIER POND,ME,47.15,-68.57,US
4698,4979,STANDARD,SOLON,ME,44.94,-69.85,US
4699,4677,STANDARD,SORRENTO,ME,44.49,-68.18,US
4700,3908,STANDARD,SOUTH BERWICK,ME,43.23,-70.81,US
4701,3908,STANDARD,S BERWICK,ME,43.23,-70.81,US
4702,3908,STANDARD,SO BERWICK,ME,43.23,-70.81,US
4703,4568,STANDARD,SOUTH BRISTOL,ME,43.86,-69.56,US
4705,4358,STANDARD,SOUTH CHINA,ME,44.39,-69.58,US
4706,4358,STANDARD,CHINA,ME,44.39,-69.58,US
4707,4358,STANDARD,WEEKS MILLS,ME,44.39,-69.58,US
4708,4013,STANDARD,BUSTINS ISLAND,ME,43.79,-70.07,US
4709,4013,STANDARD,BUSTINS IS,ME,43.79,-70.07,US
4710,4013,STANDARD,S FREEPORT,ME,43.79,-70.07,US
4711,4013,STANDARD,SOUTH FREEPORT,ME,43.79,-70.07,US
4716,4079,STANDARD,HARPSWELL,ME,43.8,-69.98,US
4717,4079,STANDARD,S HARPSWELL,ME,43.8,-69.98,US
4718,4079,STANDARD,SOUTH HARPSWELL,ME,43.8,-69.98,US
4719,4281,STANDARD,SOUTH PARIS,ME,44.21,-70.51,US
4720,4858,STANDARD,SOUTH THOMASTON,ME,44.05,-69.12,US
4721,4858,STANDARD,S THOMASTON,ME,44.05,-69.12,US
4722,4679,STANDARD,SOUTHWEST HARBOR,ME,44.27,-68.33,US
4723,4679,STANDARD,SOUTHWEST HBR,ME,44.27,-68.33,US
4724,4487,STANDARD,SPRINGFIELD,ME,45.39,-68.13,US
4725,4487,STANDARD,CARROLL PLT,ME,45.39,-68.13,US
4726,4487,STANDARD,LAKEVILLE,ME,45.39,-68.13,US
4727,4487,STANDARD,PRENTISS TWP,ME,45.39,-68.13,US
4728,4487,STANDARD,WEBSTER PLT,ME,45.39,-68.13,US
4729,4083,STANDARD,SPRINGVALE,ME,43.46,-70.8,US
4730,4859,STANDARD,SPRUCE HEAD,ME,44.01,-69.17,US
4731,4859,STANDARD,TENANTS HARBOR,ME,44.01,-69.17,US
4732,4859,STANDARD,TENANTS HBR,ME,44.01,-69.17,US
4733,4084,STANDARD,STANDISH,ME,43.73,-70.55,US
4734,4084,STANDARD,SEBAGO LAKE,ME,43.73,-70.55,US
4735,4085,STANDARD,STEEP FALLS,ME,43.76,-70.64,US
4736,4488,STANDARD,STETSON,ME,44.89,-69.14,US
4737,4680,STANDARD,STEUBEN,ME,44.51,-67.96,US
4739,4783,STANDARD,STOCKHOLM,ME,47.04,-68.14,US
4740,4783,STANDARD,WESTMANLAND,ME,47.04,-68.14,US
4741,4981,STANDARD,STOCKTON SPRINGS,ME,44.48,-68.85,US
4742,4981,STANDARD,PROSPECT,ME,44.48,-68.85,US
4743,4981,STANDARD,STOCKTON SPGS,ME,44.48,-68.85,US
4746,4681,STANDARD,STONINGTON,ME,44.18,-68.67,US
4747,4982,STANDARD,STRATTON,ME,45.14,-70.44,US
4748,4983,STANDARD,STRONG,ME,44.8,-70.22,US
4749,4983,STANDARD,FREEMAN TWP,ME,44.8,-70.22,US
4750,4983,STANDARD,SALEM TWP,ME,44.8,-70.22,US
4751,4683,STANDARD,SUNSET,ME,44.22,-68.7,US
4752,4684,STANDARD,SURRY,ME,44.49,-68.5,US
4753,4685,STANDARD,SWANS ISLAND,ME,44.14,-68.45,US
4754,4685,STANDARD,MINTURN,ME,44.14,-68.45,US
4755,4984,STANDARD,TEMPLE,ME,44.68,-70.22,US
4756,4860,STANDARD,TENANTS HARBOR,ME,43.95,-69.23,US
4757,4860,STANDARD,SAINT GEORGE,ME,43.95,-69.23,US
4758,4860,STANDARD,TENANTS HBR,ME,43.95,-69.23,US
4759,4861,STANDARD,THOMASTON,ME,44.08,-69.18,US
4760,4986,STANDARD,THORNDIKE,ME,44.57,-69.27,US
4761,4986,STANDARD,KNOX,ME,44.57,-69.27,US
4762,4490,STANDARD,TOPSFIELD,ME,45.41,-67.73,US
4763,4490,STANDARD,CODYVILLE PLT,ME,45.41,-67.73,US
4764,4086,STANDARD,TOPSHAM,ME,43.93,-69.94,US
4765,4086,STANDARD,PEJEPSCOT,ME,43.93,-69.94,US
4766,4571,STANDARD,TREVETT,ME,43.89,-69.67,US
4767,4987,STANDARD,TROY,ME,44.66,-69.24,US
4768,4282,STANDARD,TURNER,ME,44.25,-70.25,US
4769,4862,STANDARD,UNION,ME,44.21,-69.27,US
4770,4862,STANDARD,APPLETON,ME,44.21,-69.27,US
4771,4988,STANDARD,UNITY,ME,44.61,-69.33,US
4772,4745,STANDARD,FRENCHVILLE,ME,47.28,-68.38,US
4773,4745,STANDARD,UPPER FRENCHVILLE,ME,47.28,-68.38,US
4774,4745,STANDARD,UPPER FRNCHVL,ME,47.28,-68.38,US
4775,4785,STANDARD,VAN BUREN,ME,47.16,-67.95,US
4776,4785,STANDARD,CYR PLT,ME,47.16,-67.95,US
4777,4785,STANDARD,HAMLIN,ME,47.16,-67.95,US
4780,4989,STANDARD,VASSALBORO,ME,44.45,-69.67,US
4781,4360,STANDARD,VIENNA,ME,44.53,-69.98,US
4782,4863,STANDARD,VINALHAVEN,ME,44.04,-68.83,US
4783,4572,STANDARD,WALDOBORO,ME,44.09,-69.38,US
4784,4573,STANDARD,WALPOLE,ME,43.94,-69.55,US
4785,4864,STANDARD,WARREN,ME,44.12,-69.24,US
4786,4786,STANDARD,WASHBURN,ME,46.79,-68.15,US
4787,4786,STANDARD,WADE,ME,46.79,-68.15,US
4788,4574,STANDARD,WASHINGTON,ME,44.27,-69.36,US
4789,4087,STANDARD,WATERBORO,ME,43.53,-70.71,US
4790,4088,STANDARD,WATERFORD,ME,44.18,-70.71,US
4791,4088,STANDARD,SOUTH WATERFORD,ME,44.18,-70.71,US
4792,4901,STANDARD,WATERVILLE,ME,44.56,-69.55,US
4793,4901,STANDARD,BENTON,ME,44.56,-69.55,US
4794,4901,STANDARD,WINSLOW,ME,44.56,-69.55,US
4796,4284,STANDARD,WAYNE,ME,44.34,-70.06,US
4797,4285,STANDARD,WELD,ME,44.69,-70.42,US
4798,4090,STANDARD,WELLS,ME,43.32,-70.58,US
4799,4091,STANDARD,WEST BALDWIN,ME,43.83,-70.77,US
4804,4287,STANDARD,BOWDOIN,ME,44.04,-70.02,US
4805,4287,STANDARD,W BOWDOIN,ME,44.04,-70.02,US
4806,4287,STANDARD,WEST BOWDOIN,ME,44.04,-70.02,US
4807,4092,STANDARD,WESTBROOK,ME,43.69,-70.35,US
4809,4093,STANDARD,BUXTON,ME,43.66,-70.6,US
4810,4093,STANDARD,WEST BUXTON,ME,43.66,-70.6,US
4811,4493,STANDARD,WEST ENFIELD,ME,45.26,-68.58,US
4812,4493,STANDARD,ENFIELD,ME,45.26,-68.58,US
4813,4493,STANDARD,LOWELL,ME,45.26,-68.58,US
4816,4787,STANDARD,WESTFIELD,ME,46.57,-67.92,US
4817,4985,STANDARD,WEST FORKS,ME,45.42,-69.97,US
4818,4985,STANDARD,E MOXIE TWP,ME,45.42,-69.97,US
4819,4985,STANDARD,EAST MOXIE TWP,ME,45.42,-69.97,US
4820,4985,STANDARD,INDIAN STREAM,ME,45.42,-69.97,US
4821,4985,STANDARD,INDIAN STREAM TWP,ME,45.42,-69.97,US
4822,4985,STANDARD,MOXIE GORE,ME,45.42,-69.97,US
4823,4985,STANDARD,MOXIE GORE TWP,ME,45.42,-69.97,US
4824,4985,STANDARD,THE FORKS PLT,ME,45.42,-69.97,US
4828,4095,STANDARD,WEST NEWFIELD,ME,43.64,-70.92,US
4829,4289,STANDARD,WEST PARIS,ME,44.32,-70.57,US
4830,4290,STANDARD,PERU,ME,44.5,-70.4,US
4831,4290,STANDARD,WEST PERU,ME,44.5,-70.4,US
4834,4576,STANDARD,SOUTHPORT,ME,43.84,-69.65,US
4835,4576,STANDARD,NEWAGEN,ME,43.84,-69.65,US
4836,4292,STANDARD,SUMNER,ME,44.39,-70.43,US
4837,4691,STANDARD,WHITING,ME,44.79,-67.17,US
4838,4294,STANDARD,WILTON,ME,44.59,-70.23,US
4839,4294,STANDARD,PERKINS TWP,ME,44.59,-70.23,US
4840,4363,STANDARD,WINDSOR,ME,44.31,-69.58,US
4841,4495,STANDARD,WINN,ME,45.48,-68.37,US
4842,4693,STANDARD,WINTER HARBOR,ME,44.39,-68.08,US
4843,4496,STANDARD,WINTERPORT,ME,44.65,-68.85,US
4844,4364,STANDARD,WINTHROP,ME,44.31,-69.96,US
4845,4578,STANDARD,WISCASSET,ME,44.01,-69.67,US
4846,4578,STANDARD,WESTPORT IS,ME,44.01,-69.67,US
4847,4578,STANDARD,WESTPORT ISLAND,ME,44.01,-69.67,US
4848,4694,STANDARD,BAILEYVILLE,ME,45.09,-67.46,US
4849,4694,STANDARD,ALEXANDER,ME,45.09,-67.46,US
4850,4694,STANDARD,BARING PLT,ME,45.09,-67.46,US
4851,4694,STANDARD,CRAWFORD,ME,45.09,-67.46,US
4852,4694,STANDARD,WOODLAND WASHINGTON COUNTY,ME,45.09,-67.46,US
4853,4579,STANDARD,WOOLWICH,ME,43.96,-69.78,US
4854,4497,STANDARD,WYTOPITLOCK,ME,45.64,-68.07,US
4855,4497,STANDARD,BANCROFT,ME,45.64,-68.07,US
4856,4497,STANDARD,DREW PLT,ME,45.64,-68.07,US
4857,4497,STANDARD,GLENWOOD PLT,ME,45.64,-68.07,US
4858,4497,STANDARD,HAYNESVILLE,ME,45.64,-68.07,US
4859,4497,STANDARD,REED PLT,ME,45.64,-68.07,US
4860,4096,STANDARD,YARMOUTH,ME,43.79,-70.2,US
4861,4097,STANDARD,NORTH YARMOUTH,ME,43.84,-70.21,US
4862,4097,STANDARD,N YARMOUTH,ME,43.84,-70.21,US
4863,3909,STANDARD,YORK,ME,43.14,-70.65,US
4866,3601,STANDARD,ACWORTH,NH,43.21,-72.29,US
4867,3602,STANDARD,ALSTEAD,NH,43.15,-72.36,US
4868,3602,STANDARD,LANGDON,NH,43.15,-72.36,US
4869,3602,STANDARD,ALSTEAD CENTER,NH,43.15,-72.36,US
4870,3602,STANDARD,EAST ALSTEAD,NH,43.15,-72.36,US
4871,3607,STANDARD,SOUTH ACWORTH,NH,43.18,-72.32,US
4872,3607,STANDARD,S ACWORTH,NH,43.18,-72.32,US
4873,3607,STANDARD,SO ACWORTH,NH,43.18,-72.32,US
4874,3809,STANDARD,ALTON,NH,43.45,-71.21,US
4875,3810,STANDARD,ALTON BAY,NH,43.48,-71.24,US
4876,3810,STANDARD,ALTON,NH,43.48,-71.24,US
4877,3810,STANDARD,WEST ALTON,NH,43.48,-71.24,US
4878,3031,STANDARD,AMHERST,NH,42.86,-71.61,US
4879,3216,STANDARD,ANDOVER,NH,43.43,-71.82,US
4880,3440,STANDARD,ANTRIM,NH,43.03,-71.94,US
4881,3217,STANDARD,ASHLAND,NH,43.69,-71.63,US
4882,3441,STANDARD,ASHUELOT,NH,42.81,-72.44,US
4883,3811,STANDARD,ATKINSON,NH,42.83,-71.14,US
4884,3032,STANDARD,AUBURN,NH,43,-71.34,US
4885,3218,STANDARD,BARNSTEAD,NH,43.33,-71.29,US
4886,3825,STANDARD,BARRINGTON,NH,43.22,-71.04,US
4887,3812,STANDARD,BARTLETT,NH,44.08,-71.27,US
4888,3812,STANDARD,HARTS LCTN,NH,44.08,-71.27,US
4889,3812,STANDARD,HARTS LOCATION,NH,44.08,-71.27,US
4890,3740,STANDARD,BATH,NH,44.16,-71.96,US
4891,3220,STANDARD,BELMONT,NH,43.44,-71.47,US
4892,3442,STANDARD,BENNINGTON,NH,43,-71.93,US
4893,3570,STANDARD,BERLIN,NH,44.48,-71.25,US
4894,3574,STANDARD,BETHLEHEM,NH,44.28,-71.68,US
4895,3221,STANDARD,BRADFORD,NH,43.27,-71.96,US
4896,3221,STANDARD,SUTTON,NH,43.27,-71.96,US
4897,3222,STANDARD,BRISTOL,NH,43.6,-71.74,US
4898,3222,STANDARD,ALEXANDRIA,NH,43.6,-71.74,US
4899,3222,STANDARD,BRIDGEWATER,NH,43.6,-71.74,US
4900,3033,STANDARD,BROOKLINE,NH,42.73,-71.66,US
4904,3223,STANDARD,CAMPTON,NH,43.86,-71.63,US
4905,3223,STANDARD,ELLSWORTH,NH,43.86,-71.63,US
4906,3223,STANDARD,THORNTON,NH,43.86,-71.63,US
4907,3285,STANDARD,THORNTON,NH,43.93,-71.62,US
4908,3285,STANDARD,CAMPTON,NH,43.93,-71.62,US
4909,3741,STANDARD,CANAAN,NH,43.64,-72.01,US
4910,3741,STANDARD,ORANGE,NH,43.64,-72.01,US
4911,3034,STANDARD,CANDIA,NH,43.07,-71.27,US
4914,3224,STANDARD,CANTERBURY,NH,43.33,-71.56,US
4915,3225,STANDARD,CENTER BARNSTEAD,NH,43.33,-71.23,US
4916,3225,STANDARD,CTR BARNSTEAD,NH,43.33,-71.23,US
4917,3813,STANDARD,CENTER CONWAY,NH,43.97,-71.04,US
4918,3813,STANDARD,CHATHAM,NH,43.97,-71.04,US
4919,3813,STANDARD,NORTH CHATHAM,NH,43.97,-71.04,US
4920,3813,STANDARD,SOUTH CHATHAM,NH,43.97,-71.04,US
